Tool:
executable,cbmc --unwind 5 --no-unwinding-assertions --unwind 5  --bounds-check
parameters,
=======
Detailed outcomes:
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2003-0161-2/prescan_arr_min_test_bad.c,CORRECT ALARM,0.213947
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-14-8/mime7to8_ptr_three_chars_heavy_test_bad.c,WRONG PROOF,0.464520
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-17-1/mime7to8_ptr_two_chars_heavy_test_bad.c,WRONG PROOF,0.364555
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-6-1/mime7to8_arr_three_chars_med_test_bad.c,CORRECT ALARM,0.314201
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-3-2/iter1_prefixShort_arr_bad.c,WRONG PROOF,0.163918
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-3-2/apache.c,ERROR,0.167351
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-16/mime7to8_ptr_three_chars_no_test_bad.c,WRONG PROOF,0.164021
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0206-1/mime_fromqp_arr_bad.c,CORRECT ALARM,0.214058
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0206-2-fixed/mime_fromqp_ptr_ok.c,CORRECT PROOF,0.163893
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-1-4/mime2-bad.c,CORRECT ALARM,6.978321
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2006-3747-5-fixed/simp3_ok.c,CORRECT PROOF,0.314275
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2003-0681-2/buildfname_arr_two_gecos_bad.c,CORRECT ALARM,0.465100
/home/bjowac/Downloads/string-tests/verisec/./madwifi-cve-2006-6332-1-fixed/interproc_ok.c,CORRECT PROOF,0.264343
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-17-1-fixed/mime7to8_ptr_two_chars_heavy_test_ok.c,CORRECT PROOF,0.370414
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-13-1-fixed/mime7to8_ptr_one_char_no_test_ok.c,CORRECT PROOF,0.164012
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-1999-0368-6-1-fixed/wu-ftpd.c,ERROR,0.164103
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-1999-0368-6-1-fixed/iter_ints_simp_ok.c,CORRECT PROOF,0.515762
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-5-4/mime7to8_arr_three_chars_heavy_test_bad.c,CORRECT ALARM,0.765273
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-14-2-fixed/mime7to8_ptr_three_chars_heavy_test_ok.c,CORRECT PROOF,0.415067
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-1-fixed/bind.c,ERROR,0.113842
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-1-fixed/expands_vars_ok.c,CORRECT PROOF,0.264392
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-11-fixed/mime7to8_ptr_one_char_heavy_test_ok.c,CORRECT PROOF,0.264166
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-45-fixed/cases3_stripSpacesStart_arr_ok.c,CORRECT PROOF,0.264671
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-19/mime7to8_ptr_two_chars_no_test_bad.c,WRONG PROOF,0.164041
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-2003-0466-1/wu-ftpd.c,ERROR,0.163979
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-2003-0466-1/almost_simple_bad.c,WRONG PROOF,0.314886
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-6-fixed/bind.c,ERROR,0.164024
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-6-fixed/simp_ok.c,CORRECT PROOF,0.264235
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-5-1/iter2_prefixLong_arr_bad.c,WRONG PROOF,0.214100
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-5-1/apache.c,ERROR,0.163962
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-18-3/mime7to8_ptr_two_chars_med_test_bad.c,WRONG PROOF,0.164011
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2003-0681-2-1/buildfname_arr_two_gecos_bad.c,CORRECT ALARM,0.414789
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-2/apache.c,ERROR,0.164063
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-2/iter1_prefixLong_ptr_bad.c,WRONG PROOF,0.214150
/home/bjowac/Downloads/string-tests/verisec/./madwifi-cve-2006-6332-2/no_sprintf_bad.c,WRONG PROOF,0.264240
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-1-1-fixed/iter1_prefixLong_arr_ok.c,CORRECT PROOF,0.214466
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-1-1-fixed/apache.c,ERROR,0.163977
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-6/cases1_stripFullBoth_arr_inlined_bad.c,CORRECT ALARM,0.315217
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-2/mime7to8_arr_one_char_heavy_test_bad.c,CORRECT ALARM,0.314318
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-19-1/mime7to8_ptr_two_chars_no_test_bad.c,WRONG PROOF,0.164020
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-16-1-fixed/mime7to8_ptr_three_chars_no_test_ok.c,CORRECT PROOF,0.163965
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2002-1337-4-24/crackaddr_bad.c,WRONG PROOF,2.568706
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-23-fixed/cases2_stripFullStart_arr_ok.c,CORRECT PROOF,0.314382
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-27/cases2_stripSpacesBoth_arr_bad.c,CORRECT ALARM,0.214200
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2006-3747-6-fixed/strncmp_ok.c,CORRECT PROOF,0.314340
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-18-6-fixed/mime7to8_ptr_two_chars_med_test_ok.c,CORRECT PROOF,0.164033
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-9-4/mime7to8_arr_two_chars_med_test_bad.c,CORRECT ALARM,0.264230
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-24/cases2_stripFullStart_arr_inlined_bad.c,CORRECT ALARM,0.264197
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2006-3747-1-fixed/full_ok.c,CORRECT PROOF,0.314342
/home/bjowac/Downloads/string-tests/verisec/./netbsd-libc-cve-2006-6652-10-fixed/glob3_ptr_ok.c,CORRECT PROOF,0.214160
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-18-1/mime7to8_ptr_two_chars_med_test_bad.c,WRONG PROOF,0.163962
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-1-fixed/parse_config_ok.c,CORRECT PROOF,0.615508
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-6-9/mime7to8_arr_three_chars_med_test_bad.c,CORRECT ALARM,0.314333
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-16-1/mime7to8_ptr_three_chars_no_test_bad.c,WRONG PROOF,0.164049
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2002-1337-4-6/crackaddr_bad.c,WRONG PROOF,2.568790
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-3-fixed/iter1_prefixShort_arr_ok.c,CORRECT PROOF,0.169890
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-3-fixed/apache.c,ERROR,0.163945
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-5-fixed/mime7to8_arr_three_chars_heavy_test_ok.c,CORRECT PROOF,0.815305
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-6-8/mime7to8_arr_three_chars_med_test_bad.c,CORRECT ALARM,0.314270
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-6-3-fixed/mime7to8_arr_three_chars_med_test_ok.c,CORRECT PROOF,0.314367
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-13/mime7to8_ptr_one_char_no_test_bad.c,WRONG PROOF,0.163987
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-22-fixed/cases2_stripFullEnd_arr_inlined_ok.c,CORRECT PROOF,0.214168
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-15-7/mime7to8_ptr_three_chars_med_test_bad.c,WRONG PROOF,0.164213
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2006-3747-1/full_bad.c,WRONG PROOF,0.364311
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-1999-0368-7-fixed/wu-ftpd.c,ERROR,0.164080
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-1999-0368-7-fixed/strcpy_strcat_ok.c,CORRECT PROOF,0.264260
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-3-fixed/mime7to8_arr_one_char_med_test_ok.c,CORRECT PROOF,0.216913
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-37-fixed/cases3_stripFullStart_arr_ok.c,CORRECT PROOF,0.364381
/home/bjowac/Downloads/string-tests/verisec/./edbrowse-cve-2006-6909-2/strchr_bad.c,WRONG PROOF,0.264380
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0206-2-2/mime_fromqp_ptr_bad.c,WRONG PROOF,0.164143
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2001-0653-2/tTflag_arr_one_loop_bad.c,WRONG PROOF,0.163991
/home/bjowac/Downloads/string-tests/verisec/./netbsd-libc-cve-2006-6652-12-fixed/loop_ptr_ok.c,CORRECT PROOF,0.164058
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-16-3-fixed/mime7to8_ptr_three_chars_no_test_ok.c,CORRECT PROOF,0.163958
/home/bjowac/Downloads/string-tests/verisec/./netbsd-libc-cve-2006-6652-9-1/glob3_int_bad.c,WRONG PROOF,0.214113
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-14-5-fixed/mime7to8_ptr_three_chars_heavy_test_ok.c,CORRECT PROOF,0.464585
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-1-1/mime2-bad.c,CORRECT ALARM,6.229290
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-15-3-fixed/mime7to8_ptr_three_chars_med_test_ok.c,CORRECT PROOF,0.219886
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-8-6-fixed/mime7to8_arr_two_chars_heavy_test_ok.c,CORRECT PROOF,0.514701
/home/bjowac/Downloads/string-tests/verisec/./madwifi-cve-2006-6332-1/interproc_bad.c,WRONG PROOF,0.264129
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-1-2/iter1_prefixLong_arr_bad.c,WRONG PROOF,0.214147
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-1-2/apache.c,ERROR,0.163937
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-2003-0466-3-fixed/no_symlinks_ok.c,CORRECT PROOF,0.314231
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-2003-0466-3-fixed/wu-ftpd.c,ERROR,0.164539
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-5-4-fixed/mime7to8_arr_three_chars_heavy_test_ok.c,CORRECT PROOF,0.816129
